,msg_id,date,name,rating,msg_review
402,chzdsuhnmg9ns0vjq0fnsunwz3zyaehneae,9 bulan lalu,aksa della,5 bintang,bagusssss bangettttttt segerrrr airnyaa  sejukkk  cocok buat liburan keluargaa
403,chzdsuhnmg9ns0vjq0fnsurtmwf2eetneae,9 bulan lalu,azka pribadi,5 bintang,pesona alam sungai mudal yang membuat setiap pengunjung tidak ingin pulang mantap
404,chddsuhnmg9ns0vjq0fnsunwcetqcjzrrrab,9 bulan lalu,grenis kaneka,5 bintang,air jernih banget  dingin  suasana  suhu  beda banget sama kota  biaya masuk  ribu  makanan didalem murah  soto aja cuma  ribu
405,chzdsuhnmg9ns0vjq0fnsunwbupqlvvreae,9 bulan lalu,tutut tutaya,5 bintang,utk perjln ke tujuan menggunakan bus besar ekstra hati hati   adem  sejuk  mantapp
406,chzdsuhnmg9ns0vjq0fnsunwd083m0z3eae,9 bulan lalu,m brilliant faudy,5 bintang,lokasi dan alamat taman sungai mudal berada di dusun banyunganti  desa jati ulyo  kecamatan giri mulyo  kabupaten kulon progo  provinsi daerah istimewa yogyakarta  diy
407,chzdsuhnmg9ns0vjq0fnsurkajktbuj3eae,9 bulan lalu,senbe rahardjo,5 bintang,sejuk keren air jernih dingin seger
408,chzdsuhnmg9ns0vjq0fnsurkajdlqkr3eae,9 bulan lalu,i tajang,5 bintang,wisata murah menyenangkan di kulon progo  bisa ciblon di sini  ada yg cetek  standar  dan dalam  ada penyewaan pelampung  banyak kamar mandi  bisa beli sabun dan shampo sachetan jg   serta warung yg menyediakan snack dan gorengan anget
409,chddsuhnmg9ns0vjq0fnsurpbdqzaxzbrrab,9 bulan lalu,vant adiputro,5 bintang,rame tapi masih kondusif adem tempatnya
410,chzdsuhnmg9ns0vjq0fnsurkdtlfsutreae,9 bulan lalu,sabrina lindy anjani,5 bintang,mantap  penjaga nya sigap  tempat bersih  kamar mandi bersih    ada kolam baru yg bersih juga  airnya dingin batt oiya sama ada kolam ikan buat terapi     view parkiran yg epicc bangatss
411,chddsuhnmg9ns0vjq0fnsurkdtlluzbbrrab,9 bulan lalu,maulida annisa,5 bintang,tempat nyaman untuk menikmati alam sambil chill di kolam dengan pelampung  untuk menuju ke sana pastikan kendaraan dalam kondisi fit karena jalan cukup naik turun dan ada beberapa belokan tajam  but still worth the visit
412,chzdsuhnmg9ns0vjq0fnsurkmjvfymjneae,9 bulan lalu,ninin rostiana sari,5 bintang,keren banget    airnya yg biru   tempatnya sejuk    udaranya msh bersih
413,chddsuhnmg9ns0vjq0fnsurkbv96mhvbrrab,9 bulan lalu,bela privanti,2 bintang,ga ada jam tutupnya di google maps  tulisannya  buka sekarang  jadi kecewa bgt  udah jauh sampe tmptnya tutup
414,chddsuhnmg9ns0vjq0fnsurkctdtbxrrrrab,9 bulan lalu,hasnadhiazahra rohadi,5 bintang,suasana luar biasa   asyiknya berenang disana  tiketnya terjangkau  dan juga semuanya bersih banget bahkan toiletnya
415,chzdsuhnmg9ns0vjq0fnsurketlxzmnbeae,9 bulan lalu,immanuella rizky,5 bintang,bersih tempatnya  karyawan baik  pemandangan bagus  tapi hati kolamnya dalam
416,chzdsuhnmg9ns0vjq0fnsurkn2nqb2fbeae,9 bulan lalu,hanan fahrurozi,5 bintang,masuk
417,chzdsuhnmg9ns0vjq0fnsurkclllvux3eae,9 bulan lalu,nanda hafidz fadhilah,5 bintang,bagus banget  ramah untuk anak anak  asli airnya memang biru banget  dan murag tentunya  tiket masuk rp   per orang  parkir mobil rp   dan parkir motor rp   saja  dan cukup luas  untuk parkir mobil bisa  mobil kurang lebih
418,chzdsuhnmg9ns0vjq0fnsurkovpmvuhbeae,9 bulan lalu,laras wati,5 bintang,tempatnya keren dan bagus
419,chddsuhnmg9ns0vjq0fnsurkbfltuw5nrrab,9 bulan lalu,furqoon hn,5 bintang,tempatnya bersih  bagus terawat
420,chzdsuhnmg9ns0vjq0fnsurkbgnqovfneae,9 bulan lalu,yudho sakti,5 bintang,bagus  segar  namun tidak recomended di hari weekend atau liburan  karena rame sementara kolamnya kecil
421,chddsuhnmg9ns0vjq0fnsurkdwr5eg5brrab,10 bulan lalu,cerete local guide,5 bintang,tempat ini sangat seru menyenangkan pemandangan alamnya sangat indah asri berada di perbukitan kabupaten kulonprogo  ada tempat permandian atau renang yang alami airnya mengalir dari mata air pegunungan dengan warna air yang terlihat biru
422,chddsuhnmg9ns0vjq0fnsurkbvozqzdnrrab,10 bulan lalu,dite putro,5 bintang,masih alami  air juga tidak berkurang meski kemarau  banyak pemandangan di sekitarnya juga  kerenn
423,chzdsuhnmg9ns0vjq0fnsurkawutwgvbeae,10 bulan lalu,ririz rizqi,5 bintang,tanjakannya luar biasa    ada baiknya menggunakan tranmisi manual jika kesana    tp pemandangannya bagus
424,chzdsuhnmg9ns0vjq0fnsurkb2flbldneae,10 bulan lalu,faiq dzikrulloh,5 bintang,tempat dan rasa tidak mengecewakan
425,chddsuhnmg9ns0vjq0fnsurkbnrpwjfbrrab,10 bulan lalu,guntoro guntoro,5 bintang,bagus bagi yg suka berendam di air pegunungan   banyak spot untuk foto selfi
426,chddsuhnmg9ns0vjq0fnsurkenbxnjd3rrab,10 bulan lalu,kusumo wardoyo cahyo nugroho,5 bintang,suka  tapi gak mandi karena terlalu ramai
427,chzdsuhnmg9ns0vjq0fnsurkany3ekl3eae,10 bulan lalu,aponsus feriyanto nankopa,5 bintang,tempat wisata air paling dingin tapi jalan menuju ke atas lumayan tanjakan disarankan untuk pengguna metik untuk cek rem dulu sebelum turun  dan cek mesin sebelum naik
428,chzdsuhnmg9ns0vjq0fnsurkbhn6yvdbeae,10 bulan lalu,taffari vet,5 bintang,pegawai nya ramah fasilitas nya lengkap wc mushola dll   jalan nya nanjak tp sudah lebar n halus biaya jg terjangkau    trimakasih ya
429,chddsuhnmg9ns0vjq0fnsurkmm9fbi1nrrab,10 bulan lalu,rizki setiadi,4 bintang,kolam alami yang menakjubkan dengan air biru jernih
430,chzdsuhnmg9ns0vjq0fnsurkaxmtr1b3eae,10 bulan lalu,riza chairani,5 bintang,baguss bangetttt
431,chzdsuhnmg9ns0vjq0fnsurkx0lhdfvneae,10 bulan lalu,ahmad najih,5 bintang,keren abis   cocok buat healing   airnya asli biru   untuk tiket murah pakai banget   parkir rb doang  untuk jajanan warung sangat murah harga biasa tidak harga wisata
432,chzdsuhnmg9ns0vjq0fnsurkclazx0f3eae,10 bulan lalu,chandra himawan,5 bintang,kerennn pokoknya gaisss   tempat wisata yg adem  menyenangkan dan murmer    htm rb
433,chddsuhnmg9ns0vjq0fnsurkck5dc3h3rrab,10 bulan lalu,wan syaifuddin (udin tamiang),5 bintang,pokok e asik banget airnya jg dingin banget buat renang seger pokok e
434,chddsuhnmg9ns0vjq0fnsurkce52atf3rrab,10 bulan lalu,budi soetomoe,4 bintang,dingin banget
435,chzdsuhnmg9ns0vjq0fnsurkce5hc1nbeae,10 bulan lalu,arrafi mp,5 bintang,tempat yang sangat menyenangkan asri dan tidak panas  tetapi jalan nya lumayan terjal  jadi hati hati saja kalau mau ke sini  overall menyenangkan
436,chzdsuhnmg9ns0vjq0fnsurkcepqne1reae,10 bulan lalu,mbt 89,5 bintang,tempat bagus maen air sejuk
437,chzdsuhnmg9ns0vjq0fnsurkae52nudbeae,10 bulan lalu,indah maulidhatul fitriyah,5 bintang,airnya jernih banget untuk penyewaan pelampung juga nyaman di kantong
438,chzdsuhnmg9ns0vjq0fnsurkmklpr1bneae,10 bulan lalu,umi qultsum m,5 bintang,masii sama seprti  th yg lalu aku kesini  makasii sungai mudal udh ada didunia ini  seger  bersih  estetik  dan murah bgt cuma k   parkir k   retribusi k diawal
439,chddsuhnmg9ns0vjq0fnsurkbuxqzdbnrrab,10 bulan lalu,faizatul' ain,5 bintang,pemandangan indah dan air terjun terbaik
440,chzdsuhnmg9ns0vjq0fnsurkcukyuff3eae,10 bulan lalu,andi bayu,5 bintang,tempat tersembunyi di puncak gunung dengan jalan terjal dan terjal namun terawat  pengelolaan lokasi juga cukup baik  udaranya dingin apalagi setelah hujan membuat suasana sangat nyaman dan menyegarkan  cocok untuk refreshing dan bersantai
441,chzdsuhnmg9ns0vjq0fnsurkcu1lyuj3eae,10 bulan lalu,suwarno pentin,5 bintang,bagus
442,chzdsuhnmg9ns0vjq0fnsurkeuotrgn3eae,10 bulan lalu,yani ragiel,5 bintang,kerennn pokoknya  cma untuk menuju air terjunya butuh effort
443,chddsuhnmg9ns0vjq0fnsurkaupquzlnrrab,10 bulan lalu,nik sub,4 bintang,wisata alam dgn pemandangan yg sangat indah kolam yg jernih air mengalir sangat jernih
444,chddsuhnmg9ns0vjq0fnsurkc01mlwt3rrab,10 bulan lalu,kireynissha,5 bintang,fasilitasnya lengkap  wc  musola  tempat sewa  camp ground  pendopo  warung  harganya murah  masuk k  parkir motor k  sewa ban k  sewa pelampung k  sewa loker k  kamar mandi bayar seikhlasnya
445,chddsuhnmg9ns0vjq0fnsurkc0ptnxvrrrab,10 bulan lalu,nil handmade,5 bintang,baguuuss bangeeettt segeeerrr pwoolll
446,chzdsuhnmg9ns0vjq0fnsunkbmr5tvpbeae,10 bulan lalu,indah kurnia,5 bintang,baguss banget  kolam bawah rekomen dalamnya     m
447,chddsuhnmg9ns0vjq0fnsunkajrennf3rrab,10 bulan lalu,agung wempi,5 bintang,rute extrim  tapi setelah sampai joss
448,chddsuhnmg9ns0vjq0fnsunkadh5q3pnrrab,10 bulan lalu,simon andreas,5 bintang,untuk jalan menuju lokasi memang menanjak dan berliku tapi ketika mendekati akan banyak petugas yang memandu dan menginfokan kondisi jalan
449,chzdsuhnmg9ns0vjq0fnsunkbtlxmkrreae,10 bulan lalu,y h,5 bintang,cocok untuk liburan bersama keluarga  ada dua jalur alternatif masuk ke sungai mudal  tempat berenangnya banyak  bersih  toilet ada  tiketnya  rb
450,chzdsuhnmg9ns0vjq0fnsunknjlluuzbeae,10 bulan lalu,linda restiana,5 bintang,pemandangannya bagus  airnya jernih   seger  htm terjangkau
451,chddsuhnmg9ns0vjq0fnsunkethhdf93rrab,10 bulan lalu,mas tri,5 bintang,tempatnya bagus bgt   airnya seger bgt   pedagang sekitar wisata ramah bgt   dan harganya sumpah standart bgt   aku baru nemu ini d tempat wisata harga makananya seperty harga di kampung q  murah ekonomis  sslu jaga trus tempatnya ya kak   insyaallah bsok ksna lgi     by  mas tri kota klaten bersinar
452,chddsuhnmg9ns0vjq0fnsunketdtzxbrrrab,10 bulan lalu,hamada rachman,5 bintang,asri  air nya bersih  tetap jaga kebersihan dan fasilitas lain nya yaa
453,chddsuhnmg9ns0vjq0fnsunkmf9evjjnrrab,10 bulan lalu,bon alferic,5 bintang,ke sini pas musim hujan aja untuk aliran sungai yg sesuai espektasi
454,chddsuhnmg9ns0vjq0fnsunkazdeqmd3rrab,10 bulan lalu,salfator saing elo,5 bintang,sangat bagus untuk lepas penat
455,chzdsuhnmg9ns0vjq0fnsunkbzv1r1preae,10 bulan lalu,ros komalasari,5 bintang,klo mau refresh otak cocok banget ke sini
456,chddsuhnmg9ns0vjq0fnsunkbzzpmzzrrrab,10 bulan lalu,adi permana,5 bintang,tempatnya seindah foto di sosmed  mungkin karena masih area pengembangan jadi beberapa ada masih kurang terutama jalan masih tanah klo hujan licin kemarin ada pengunjung yang terjatuh
457,chzdsuhnmg9ns0vjq0fnsunkamzqbgfreae,10 bulan lalu,adin,4 bintang,kedalaman kolam kurang  untuk yang melompat dari ketinggian masih menyentuh dasar
458,chddsuhnmg9ns0vjq0fnsunkowflq19nrrab,10 bulan lalu,the last jogja project,5 bintang,dingin dingin sejuk
459,chddsuhnmg9ns0vjq0fnsunkmvo3x3nbrrab,10 bulan lalu,nadya suryani octavia,5 bintang,maasyaa allah bagus banget   mata air gunung  ujungnya ada gua    tapi pengunjung gak boleh masuk
460,chzdsuhnmg9ns0vjq0fnsunkbgvinfpreae,10 bulan lalu,jaya wiwid,5 bintang,tempat wisata murah meriah kondisi kendaraan harus dalam keadaan baik soalnya banyak tanjakan curam  pengereman juga harus diperhatikan
461,chzdsuhnmg9ns0vjq0fnsunkbgr6rk9reae,10 bulan lalu,mira miishafill,5 bintang,ini tempat keren banget rekomended banget medan nya cukup jauh dari pusat kota  banyak perbukitan n tikungan tapi worth it
462,chzdsuhnmg9ns0vjq0fnsunknvpmwfhneae,10 bulan lalu,noel bella,5 bintang,sejuk dan alami cocok buat rekreasi keluarga
463,chzdsuhnmg9ns0vjq0fnsunkefltqkjreae,10 bulan lalu,agus,4 bintang,bagus  asri  lokasi dekat air terjun kembang soka  hanya  meter  tiket masuk  rb  parkir mobil  rb
464,chzdsuhnmg9ns0vjq0fnsunkafptoejneae,10 bulan lalu,ekowisata sungai mudal official,5 bintang,tempatnya indah dan suasana dingin
465,chzdsuhnmg9ns0vjq0fnsunkdwzmuef3eae,10 bulan lalu,heri wahyuni,5 bintang,bagus
466,chddsuhnmg9ns0vjq0fnsunknmnfyzz3rrab,10 bulan lalu,tika rastya ningsih,5 bintang,seru bgt main di sungai mudal  airnya tu jernih dan seger bgt  walaupun jauh ya dari pusat kota tpi tetep enak karna jalannya juga udh bagus kok
467,chddsuhnmg9ns0vjq0fnsunkewy2vi1brrab,10 bulan lalu,junior hutahaean,5 bintang,udah yg kesekian kali kesini ga bosenin
468,chddsuhnmg9ns0vjq0fnsunkewi3b29brrab,10 bulan lalu,nurulia shalehatun nisa,5 bintang,asik bgt  suasananya oke  airnya dingin banget  cocok untuk piknik dan rekreasi bersama keluarga
469,chzdsuhnmg9ns0vjq0fnsunkavlqau5neae,10 bulan lalu,agung budi bramanto,5 bintang,bagus pemandangan nya
470,chddsuhnmg9ns0vjq0fnsunkc1ktltrnrrab,10 bulan lalu,agung setyadi,5 bintang,tempat ny asik pedagang ny ramah harga ny murah parkir ny murah bgt  toilet ny bersih   poko ny joss
471,chzdsuhnmg9ns0vjq0fnsunkmfl6mepreae,10 bulan lalu,fitri astuti,5 bintang,bagus
472,chzdsuhnmg9ns0vjq0fnsunkmfppbvlreae,10 bulan lalu,rb yanto,5 bintang,adem  rasa pingin balik lagi
473,chddsuhnmg9ns0vjq0fnsunkb2zhn3n3rrab,10 bulan lalu,delima,5 bintang,rameee bets tapi suka sih  kamar mandi nya juga bersih
474,chzdsuhnmg9ns0vjq0fnsunkz2v5lup3eae,10 bulan lalu,a6_nuril fitriadin,5 bintang,keindahan alam
475,chzdsuhnmg9ns0vjq0fnsunkdnrxvlvreae,10 bulan lalu,daffa nurussofa,5 bintang,adem enak bgt
476,chzdsuhnmg9ns0vjq0fnsunkcnjlrkt3eae,10 bulan lalu,murti larasati,5 bintang,tempatnya asri dan airnya jernih seger
477,chddsuhnmg9ns0vjq0fnsunkcni2a25rrrab,10 bulan lalu,vian al,5 bintang,airnya segar dan suasana sejuk masih alami  untuk makanan dan sewa ban terjangkau
478,chddsuhnmg9ns0vjq0fnsunkow9pednrrrab,10 bulan lalu,dimas sudarsono,4 bintang,kendaraan dan driver hrs lah handal
479,chddsuhnmg9ns0vjq0fnsunkchnpymprrrab,10 bulan lalu,marno nasrudin,4 bintang,buat ciblon mantap gaess
480,chddsuhnmg9ns0vjq0fnsunkahndd3nnrrab,10 bulan lalu,anggie adelia,5 bintang,airnya biru gais
481,chzdsuhnmg9ns0vjq0fnsunkbxryqu9beae,10 bulan lalu,agus permata,5 bintang,akses ke lokasi cukup menantang dengan kondisi jalan menanjak dan menurun dengan tikungan yg lumayan tajam apalagi waktu hujan jalan menjadi licin   tapi puas setelah sampai lokasi dengan suguhan air alami nan segar di lengkapi wifi gratis dan tempat makan yg cukup banyak menu nya
482,chddsuhnmg9ns0vjq0fnsunknnbubxlnrrab,10 bulan lalu,muhammad saifudin,5 bintang,sejuk dan menyegarkan    saran datang pagi menjelang siang  biar tidak kedinginan
483,chzdsuhnmg9ns0vjq0fnsunka3vpr0preae,10 bulan lalu,wahid setyo,5 bintang,ada  pintu masuk atas n bawah    klo ga mau jln naik ya bs sj bawa mobil keluar kmdn masuk pintu satunya lg suasana adem n sejuk  warna air alami bs hijau biru ada terapi ikan diatas
484,chddsuhnmg9ns0vjq0fnsunkx05lqxrrrrab,10 bulan lalu,tyas dwi,5 bintang,tempatnya luas banget dan pemandiannya banyakk mulai dari yg cm sampai yang buat anak anak juga ada  ademm dan tiket masuknya murah  worth to try banget
485,chzdsuhnmg9ns0vjq0fnsunkn0tty1vneae,10 bulan lalu,jihan aufa,5 bintang,wisata alam yang luar biasa indah  dengan fasilitas yang diberikan  pengunjung tidak akan rugi dengan wisata alam  ini  dari tempat hingga pengurus wisata semuanya the best  pokoknya salah satu destinasi di kulon progo yang harus dikunjungi sih    topp
486,chzdsuhnmg9ns0vjq0fnsunkck5ty1bneae,10 bulan lalu,mas yunus,4 bintang,asri dingin banget aernya  makanan masih bisa dibilang murah untuk tempat wisata
487,chzdsuhnmg9ns0vjq0fnsunkelb1tfbbeae,10 bulan lalu,sisca romana,5 bintang,cocok untuk foto  airnya dingin  recomended yg suka foto krn pemandangannya estetik  konturnya naik turun  kesana lebih baik lewat nanggulan lebih landai jalannya  lewat wates jalan nanjak curam mobil kemarin ga bisa nanjak dan berbalik arah lewat nanggulan
488,chddsuhnmg9ns0vjq0fnsunkakxeszrrrrab,10 bulan lalu,fill,5 bintang,tempatnya bagus bersih asri airnya juga segerrr
489,chzdsuhnmg9ns0vjq0fnsuncdg9uofjneae,10 bulan lalu,teguh budi,5 bintang,bagus tempatnya
490,chddsuhnmg9ns0vjq0fnsunkdu42a3brrrab,11 bulan lalu,hardi muslim indra affan rafsanjani (affan),5 bintang,sejuk airnya dingin  nature
491,chzdsuhnmg9ns0vjq0fnsunknk5mevzbeae,11 bulan lalu,budi sutomo,4 bintang,atas
492,chddsuhnmg9ns0vjq0fnsunkcupiq3d3rrab,11 bulan lalu,david deannova,5 bintang,berenang langsung di alam dengan nuansa asri khas pegunungan  solusi healing di akhir pekan  nice place
493,chzdsuhnmg9ns0vjq0fnsur4xy02bgjbeae,11 bulan lalu,brigita delia,4 bintang,bagus  seger airnya   suasana sejuk udah x berkunjung  yg paling ngeselin hari ini minggu  juni  warung yg pas bgt sama kolam pling bawah kalo masuk dr gate    mentang rame   itu pelayan
494,chzdsuhnmg9ns0vjq0fnsur4cjrmzffreae,11 bulan lalu,bagus rahman,5 bintang,
495,chzdsuhnmg9ns0vjq0fnsur4ejzhzlrneae,11 bulan lalu,alya fathia ramadhan,5 bintang,air yg jernih  dingin  udara yang segar cocok buat refreshing otak
496,chddsuhnmg9ns0vjq0fnsur4el82nzbbrrab,11 bulan lalu,vicri harianda,4 bintang,suasana adem  cocok untuk refreshing
497,chddsuhnmg9ns0vjq0fnsur4ajdfwnpnrrab,11 bulan lalu,gokilla game,5 bintang,dingin menyenangkan
498,chzdsuhnmg9ns0vjq0fnsur4bdzysgfneae,11 bulan lalu,dimas bherlyano ekarezky rindingpadang,5 bintang,segar
499,chzdsuhnmg9ns0vjq0fnsur4ntktmu5reae,11 bulan lalu,pan dho,5 bintang,taman yg alami suasana adem ayem kluarga akan kunjung kesini lagi   baik buat kluarga tercinta
500,chddsuhnmg9ns0vjq0fnsur4cdllamdbrrab,11 bulan lalu,rinita pratwo,5 bintang,sungainya indah dan bagus buat ajak keluarga kesana
501,chzdsuhnmg9ns0vjq0fnsur4edrfauj3eae,11 bulan lalu,zainal abidin,5 bintang,cocok buat liburan  ada terapi ikan  mushola dll
502,chzdsuhnmg9ns0vjq0fnsur4ef9myldreae,11 bulan lalu,darin nadira,5 bintang,  udara nya sejuk   pemandangan nya bagus   hawanya dingin   air nya bersih dan bening
503,chddsuhnmg9ns0vjq0fnsur4edh2njbbrrab,11 bulan lalu,helmipurbos83,5 bintang,pemandangan yg disajikan sangat mantap  ada banyak kolam sepanjang aliran sungai juga air terjun mulai dr yg kecil sampai yg lumayan bikin kepala puyeng bagus banget tempatnya  sejuk banget  adem terus juga yg bikin salut gaada sampah berserakan  itu bener bersih dan keliatan emg dijaga
504,chzdsuhnmg9ns0vjq0fnsur4edlqylvbeae,11 bulan lalu,reza antemas,5 bintang,enak kesana di hari biasa dan pagi jadi belum terlalu ramai  ga cocok untuk orang yang sudah tua karena jalannya naik turun  dari parkiran saja harus jalan sampai ke lokasi kurang lebih  meteran  ada free wifi nya
505,chzdsuhnmg9ns0vjq0fnsur4edrya053eae,11 bulan lalu,siti khadijah,5 bintang,
506,chzdsuhnmg9ns0vjq0fnsur4edrtx0xreae,11 bulan lalu,iman bowo,5 bintang,tempat nya bagus dan nyaman
507,chzdsuhnmg9ns0vjq0fnsur4edruberreae,11 bulan lalu,ayu w.,5 bintang,bagus banget viewnya buat healing banget  suasana alam banget
508,chzdsuhnmg9ns0vjq0fnsur4edvqclnreae,11 bulan lalu,agus hartono,5 bintang,bersih  nyama  sejuk  seger  ngga nyesel
509,chzdsuhnmg9ns0vjq0fnsur4edzqmllbeae,11 bulan lalu,fajar firmansyah,5 bintang,bagus banget tempatnya  sejuk banget  adem terus juga yg bikin salut gaada sampah berserakan  itu bener bersih dan keliatan emg dijaga  appreciate utk pengurus sama pengunjung yg sadar akan buang sampah pada tempatnya
510,chzdsuhnmg9ns0vjq0fnsur4ef9dt1rneae,11 bulan lalu,priyadivlog doors,5 bintang,jogja banyak hidden gems nya salah satunya disini di kulon progo  wajib kesini sih kalo ke jogja
511,chddsuhnmg9ns0vjq0fnsur4njzpbnjbrrab,11 bulan lalu,good maramis,3 bintang,seger airnya
512,chzdsuhnmg9ns0vjq0fnsur4ctqyvknreae,11 bulan lalu,okta via,5 bintang,bagus
513,chzdsuhnmg9ns0vjq0fnsur4cty3nk1reae,11 bulan lalu,basyir zaki m,5 bintang,sudah  kali main ke sini  yang pertama sama teman dan yang kedua sama keluarga
514,chddsuhnmg9ns0vjq0fnsur4odyytjvrrrab,11 bulan lalu,budi pasta,5 bintang,walaupun tak seindah grojokan sewu  tpi ini salah satu tempat wisata rekomendet ya lurd   bisa di list untuk salah satu tujuan liburan ya lurd
515,chzdsuhnmg9ns0vjq0fnsur4x2uyeutneae,11 bulan lalu,s regar,5 bintang,sangat bagus  sarana nya lumayan
516,chzdsuhnmg9ns0vjq0fnsuntndvxv1n3eae,11 bulan lalu,brank yudi,4 bintang,cocok buat yg mau basah basah  ada makan hangat juga  cuma tiket nya kemahalan dg fasilitas seperti itu
517,chzdsuhnmg9ns0vjq0fnsur4dmy2wlb3eae,11 bulan lalu,tristan schmid,5 bintang,gambar gambarnya tidak menyesatkan  kolam renang alaminya indah dan menawarkan air berwarna biru kehijauan  karena letaknya di pegunungan  airnya enak  cenderung dingin   ada juga kolam dengan air terjun alami  infinity pool  dan kolam ikan
518,chzdsuhnmg9ns0vjq0fnsur4m2nyx1lneae,11 bulan lalu,much ridwan,5 bintang,dingin    nyaman
519,chddsuhnmg9ns0vjq0fnsur4alpft25nrrab,11 bulan lalu,muhammad arief nugraha,5 bintang,luar biasa
520,chddsuhnmg9ns0vjq0fnsur4amz2ew1brrab,11 bulan lalu,waseza channel,5 bintang,masih jadi tempat vaforit
521,chddsuhnmg9ns0vjq0fnsunpohbxcnzrrrab,11 bulan lalu,dino id,5 bintang,suka main air atau berennag  cocok banget sih ini airnya biru dan bersih  amat sangat terawat  staff juga sangat membantu dan tersebar diberbagai area  jadi ga perlu khawatir kalau perlu bantuan  untuk
522,chzdsuhnmg9ns0vjq0fnsur4egzuuulneae,11 bulan lalu,gemma faustina,5 bintang,wisata alam yg terbaik yang pernah saya temui  sejuk  tiket murah  makanannya harga wajar
523,chzdsuhnmg9ns0vjq0fnsur4aflivgzreae,11 bulan lalu,eddy partono,4 bintang,tidak seindah yang di foto ya ges ya
524,chddsuhnmg9ns0vjq0fnsur4lwfqohbrrrab,11 bulan lalu,farisky,5 bintang,overall oke gaada yg gak mengenakkan
525,chzdsuhnmg9ns0vjq0fnsur4nmy2n2jreae,11 bulan lalu,tri lestari96,5 bintang,tempatnya baguss
526,chddsuhnmg9ns0vjq0fnsur4nfltvxlbrrab,11 bulan lalu,naura hanin aisha,5 bintang,best pemandian jogja
527,chddsuhnmg9ns0vjq0fnsur4b1ltbdnbrrab,11 bulan lalu,iin sugiarti,5 bintang,viewnya bagus karena masih alami  lokasi cukup susah dicari karena plang rute cuman ada di km sebelumnya doang  ada yg kedalamn m adapula m  airnya bening  ada  penyewan ban  dan penjual kolor
